Codigo,Cargo,Ano,Pergunta,Opcao1,Opcao2,Opcao3,Opcao4,Opcao5,Organizadora,Gabarito,Materia,Assunto1,Assunto2,Assunto3
8096,Técnico Judiciário - Área Administrativa,2002,"O tampo de uma mesa tem a forma de um quadrado, cujo lado mede 120 cm. Se ele deve ser revestido por um material que custa R$ 18,50 o metro quadrado, a quantia m&iacute;nima a ser desembolsada para se executar esse servi&ccedil;o &eacute;","R$ 26,64.","R$ 25,86.","R$ 24,48.","R$ 22,20.","R$ 20,16.",FCC,A,Álgebra,Regra de Três,,
8097,Técnico Judiciário - Área Administrativa,2002,A velocidade dos processadores dos microcomputadores atuais &eacute; normalmente medida em,Hertz ou Hz.,Gigahertz ou GHz.,Quilobyte ou Kb.,Megabyte ou Mb.,Gigabyte ou Gb.,FCC,B,Arquitetura de Computadores,Unidade Central de Processamento - CPU,,
8098,Técnico Judiciário - Área Administrativa,2002,"No sistema operacional Windows, o conceito de arquivo N&Atilde;O &eacute; representado por",um programa adicionado na pasta de programas.,um documento de trabalho gravado na forma de texto.,um banco de dados no disco r&iacute;gido.,uma planilha eletr&ocirc;nica contendo f&oacute;rmulas de c&aacute;lculo.,um atalho exibido na &aacute;rea de trabalho.,FCC,E,Sistemas Operacionais,Windows,,
8099,Técnico Judiciário - Área Administrativa,2002,"Ao colocar o ponteiro do mouse no menu Iniciar, sobre um item que cont&eacute;m uma seta para a direita, o Windows exibe",os itens de um menu secund&aacute;rio.,uma caixa de texto para digitar comandos.,o nome completo do item.,a janela de abertura do objeto associado ao item.,o nome do autor e a data de cria&ccedil;&atilde;o do item.,FCC,A,Sistemas Operacionais,Windows,,
8100,Técnico Judiciário - Área Administrativa,2002,"A melhor forma para trabalhar, ao mesmo tempo, duas partes de um documento Word &eacute;",exibindo-se o documento no modo de estrutura de t&oacute;picos.,aplicando-se menos zoom no documento.,criando-se duas janelas para o mesmo document,criando-se uma barra de divis&atilde;o na janela do documento.,utilizando-se a barra de rolagem vertical da janela.,FCC,D,Noções de Informática,Microsoft Word,,
8101,Técnico Judiciário - Área Administrativa,2002,O m&eacute;todo de digitar texto no Word em que os caracteres no ponto de inser&ccedil;&atilde;o s&atilde;o substitu&iacute;dos &eacute; denominado,inserir.,editar.,localizar e substituir.,copiar e colar.,sobrescrever.,FCC,E,Noções de Informática,Microsoft Word,,
8102,Técnico Judiciário - Área Administrativa,2002,Uma c&eacute;lula de planilha Excel pode ocupar v&aacute;rias colunas e/ou linhas utilizando-se o tipo de formata&ccedil;&atilde;o,Formatar planilha.,Formatar linha.,Formatar coluna.,Mesclar c&eacute;lulas.,Ocultar linhas de grade da c&eacute;lula.,FCC,D,Noções de Informática,Microsoft Excel,,
8103,Técnico Judiciário - Área Administrativa,2002,"A f&oacute;rmula =B11+B12, contida na c&eacute;lula B10, quando movida para a c&eacute;lula A10 ser&aacute; regravada pelo Excel como",=A10+A11,=A11+A12,=B10+B11,=B11+B12,=C10+C11,FCC,B,Noções de Informática,Microsoft Excel,,
8104,Técnico Judiciário - Área Administrativa,2002,"No endere&ccedil;o http:/www.empresa.com.br, o conjunto de regras e padr&otilde;es que permite aos computadores trocar informa&ccedil;&otilde;es pela Internet &eacute; indicado por",http.,www.,empresa.,com.,br.,FCC,A,Informática,Internet,,
8105,Técnico Judiciário - Área Administrativa,2002,O recurso no Internet Explorer para garantir que est&aacute; sendo usada a vers&atilde;o mais recente da p&aacute;gina Web atual &eacute; clicar no bot&atilde;o,Avan&ccedil;ar ou Forward.,Voltar ou Back.,Atualizar ou Refresh.,P&aacute;gina inicial ou Home.,Pesquisar ou Search.,FCC,C,Noções de Informática,Internet Explorer,,
8106,Técnico Judiciário - Área Administrativa,2002,"A p&aacute;gina Web inicial, aquela que se v&ecirc; cada vez que se inicia o browser, &eacute; definida no Internet Explorer",clicando-se o bot&atilde;o P&aacute;gina inicial (Home) da barra de Ferramentas.,clicando-se o bot&atilde;o Favoritos da barra de Ferramentas.,acessando-se o item Selecionar do menu Editar.,acessando-se o item Tela Inteira do menu Exibir.,acessando-se o item Op&ccedil;&otilde;es da Internet do menu Ferramentas.,FCC,E,Noções de Informática,Internet Explorer,,
8107,Técnico Judiciário - Área Administrativa,2002,Para adicionar uma conta de correio no Outlook Express N&Atilde;O &eacute; necess&aacute;rio o,tipo do servidor de mensagens.,nome da conta de correio.,nome do servidor de not&iacute;cias.,nome do servidor de mensagens recebidas.,nome do servidor de mensagens enviadas.,FCC,C,Noções de Informática,Microsoft Outlook,,
8108,Técnico Judiciário - Área Administrativa,2002,"Classificar em pastas diferentes as mensagens de correio recebidas, real&ccedil;ar em cores determinadas mensagens, responder ou encaminhar mensagens automaticamente, entre outras opera&ccedil;&otilde;es, podem ser definidas no Outlook Express em",Regras para mensagens.,Sincronizar mensagens.,Ir para pasta.,Configurar pastas.,Configurar mensagens.,FCC,A,Noções de Informática,Microsoft Outlook,,
8109,Técnico Judiciário - Área Administrativa,2002,Uma das poss&iacute;veis aplica&ccedil;&otilde;es do princ&iacute;pio da impessoalidade &eacute;,"considerar que o servidor age em nome da Administra&ccedil;&atilde;o, de modo que a Administra&ccedil;&atilde;o se responsabiliza pelos atos do servidor, e este n&atilde;o possui responsabilidade.","proibir que constem, na publicidade das obras e servi&ccedil;os p&uacute;blicos, nomes, s&iacute;mbolos ou imagens que caracterizem promo&ccedil;&atilde;o pessoal de autoridades.",impedir que servidores p&uacute;blicos se identifiquem pessoalmente como autores dos atos administrativos que praticam.,"impedir que determinadas pessoas recebam tratamento favorecido em concursos p&uacute;blicos, em raz&atilde;o de defici&ecirc;ncia f&iacute;sica.",considerar inconstitucionais os crit&eacute;rios de t&iacute;tulos em concursos para provimento de cargos p&uacute;blicos.,FCC,B,Direito Administrativo,Princípios da Administração Pública,,
8110,Técnico Judiciário - Área Administrativa,2002,"A organiza&ccedil;&atilde;o da Administra&ccedil;&atilde;o P&uacute;blica federal distingue a Administra&ccedil;&atilde;o direta da indireta. S&atilde;o exemplos de integrantes da Administra&ccedil;&atilde;o direta e da indireta, respectivamente,",a Presid&ecirc;ncia da Rep&uacute;blica e um Minist&eacute;rio.,um Minist&eacute;rio e uma empresa p&uacute;blica.,uma autarquia e uma sociedade de economia mista.,uma autarquia e uma empresa privada concession&aacute;ria de servi&ccedil;o p&uacute;blico.,uma funda&ccedil;&atilde;o p&uacute;blica e uma funda&ccedil;&atilde;o privada.,FCC,B,Direito Administrativo,Administração Direta,Administração Indireta,
8111,Técnico Judiciário - Área Administrativa,2002,&Eacute; exemplo de exerc&iacute;cio do poder hier&aacute;rquico da Administra&ccedil;&atilde;o a,aplica&ccedil;&atilde;o de uma multa de tr&acirc;nsito.,aplica&ccedil;&atilde;o de uma san&ccedil;&atilde;o contratual pela Administra&ccedil;&atilde;o em um contrato Administrativo.,revoga&ccedil;&atilde;o de um ato administrativo pela autoridade superior ao agente administrativo que o praticou.,anula&ccedil;&atilde;o de um ato administrativo pelo Poder Judici&aacute;rio.,anula&ccedil;&atilde;o de um ato administrativo pelo pr&oacute;prio agente que o praticou.,FCC,C,Direito Administrativo,Poderes Administrativos,,
8112,Técnico Judiciário - Área Administrativa,2002,"Considere que Jo&atilde;o, com 69 anos de idade e 35 anos de contribui&ccedil;&atilde;o &agrave; previd&ecirc;ncia, pede sua aposentadoria voluntariamente. Passado um ano e meio, Jo&atilde;o tem conhecimento de que o cargo que ocupava ainda est&aacute; vago e pretende voltar &agrave; atividade. Aplicando-se as regras da Lei no 8.112/90, a pretens&atilde;o de Jo&atilde;o",&eacute; poss&iacute;vel mediante revers&atilde;o da aposentadoria.,&eacute; poss&iacute;vel mediante readapta&ccedil;&atilde;o.,&eacute; poss&iacute;vel mediante reintegra&ccedil;&atilde;o.,&eacute; poss&iacute;vel mediante recondu&ccedil;&atilde;o.,n&atilde;o &eacute; poss&iacute;vel,FCC,E,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
8113,Técnico Judiciário - Área Administrativa,2002,"Considere a seguinte afirma&ccedil;&atilde;o:<br/><br/>&quot;O servi&ccedil;o noturno, prestado em hor&aacute;rio compreendido entre 22 horas de um dia e 6 horas do dia seguinte, ter&aacute; o valor-hora acrescido de 50%, computando-se cada hora como 52 minutos e 30 segundos.&quot; <br/><br/>Nos termos da Lei no 8.112/90, essa afirma&ccedil;&atilde;o est&aacute;",incorreta quanto ao in&iacute;cio do per&iacute;odo sujeito ao adicional noturno.,correta quanto ao t&eacute;rmino do per&iacute;odo sujeito ao adicional noturno.,correta quanto ao percentual de acr&eacute;scimo relativo ao adicional noturno.,correta quanto ao c&ocirc;mputo das horas em per&iacute;odo sujeito ao adicional noturno.,incorreta ao estabelecer que o servidor p&uacute;blico federal tenha direito ao adicional noturno.,FCC,D,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
8114,Técnico Judiciário - Área Administrativa,2002,"Tr&ecirc;s servidores p&uacute;blicos federais - Jo&atilde;o, Pedro e Ant&ocirc;nio - sujeitos &agrave; Lei no 8.112/90, cometem, isoladamente, infra&ccedil;&otilde;es que, ao mesmo tempo, configuram il&iacute;citos penais e administrativos, sendo apurados em distintos processos penais e administrativos. Suponha que os processos penais se encerrem antes, com os seguintes resultados: Jo&atilde;o &eacute; absolvido por falta de provas; Pedro &eacute; absolvido por negativa da exist&ecirc;ncia do fato; e Ant&ocirc;nio &eacute; absolvido por negativa de sua autoria. Nessa situa&ccedil;&atilde;o, nos processos administrativos ainda em andamento,","Jo&atilde;o, Pedro e Ant&ocirc;nio ainda assim poder&atilde;o vir a ser condenados.","Jo&atilde;o e Pedro ainda assim poder&atilde;o vir a ser condenados, mas Ant&ocirc;nio ter&aacute; necessariamente de ser absolvido.","Ant&ocirc;nio e Pedro ainda assim poder&atilde;o vir a ser condenados, mas Jo&atilde;o ter&aacute; necessariamente de ser absolvido.","Jo&atilde;o ainda assim poder&aacute; vir a ser condenado, mas Pedro e Ant&ocirc;nio ter&atilde;o necessariamente de ser absolvidos.","Jo&atilde;o, Pedro e Ant&ocirc;nio ter&atilde;o necessariamente de ser absolvidos.",FCC,D,Direito Administrativo,Lei nº 8.112-1990 - Regime Jurídico dos Servidores Públicos Federais,,
8115,Técnico Judiciário - Área Administrativa,2002,"Suponha que um empregado de uma empresa privada, concession&aacute;ria de servi&ccedil;o p&uacute;blico, ao prestar o servi&ccedil;o cause intencionalmente dano a um particular. Nesse caso, quem responde por esses danos, indenizando o particular lesado, &eacute;","a concession&aacute;ria, que tem responsabilidade objetiva e que poder&aacute;, depois, cobrar o preju&iacute;zo ao empregado que causou o dano.","a concession&aacute;ria, que tem responsabilidade subjetiva e que poder&aacute;, depois, cobrar o preju&iacute;zo ao empregado que causou o dano.","a concession&aacute;ria, que tem responsabilidade objetiva, n&atilde;o podendo, no entanto, cobrar depois o preju&iacute;zo ao empregado que causou o dano.","a concession&aacute;ria, que tem responsabilidade subjetiva, n&atilde;o podendo, no entanto, cobrar depois o preju&iacute;zo ao empregado que causou o dano.","exclusivamente o empregado, que agiu intencionalmente.",FCC,A,Direito Administrativo,Responsabilidade Civil do Estado,,
8116,Técnico Judiciário - Área Administrativa,2002,"A Uni&atilde;o Federal pretende realizar a contrata&ccedil;&atilde;o de uma obra no valor de R$ 10.000,00. Para essa contrata&ccedil;&atilde;o, nos termos da Lei no 8.666/93, a licita&ccedil;&atilde;o",&eacute; inexig&iacute;vel.,ter&aacute; de ocorrer na modalidade convite.,ter&aacute; de ocorrer na modalidade tomada de pre&ccedil;os.,ter&aacute; de ocorrer na modalidade concorr&ecirc;ncia.,"poder&aacute; ocorrer na modalidade convite, ou tomada de pre&ccedil;os, ou concorr&ecirc;ncia.",FCC,E,Direito Administrativo,Licitações,,
8117,Técnico Judiciário - Área Administrativa,2002,"Quando todos os licitantes forem inabilitados em uma licita&ccedil;&atilde;o,",a Administra&ccedil;&atilde;o poder&aacute; conceder prazo a todos os licitantes para que apresentem nova documenta&ccedil;&atilde;o.,"a Administra&ccedil;&atilde;o poder&aacute; afastar algumas exig&ecirc;ncias do edital que n&atilde;o tenham sido atendidas, habilitando os licitantes.","essa licita&ccedil;&atilde;o dever&aacute; ser revogada pela Administra&ccedil;&atilde;o, considerando-se deserta.","essa licita&ccedil;&atilde;o dever&aacute; ser anulada pela Administra&ccedil;&atilde;o, considerando-se deserta.","essa licita&ccedil;&atilde;o dever&aacute; ser revogada pela Administra&ccedil;&atilde;o, considerando-se fracassada.",FCC,A,Direito Administrativo,Licitações,,
8118,Técnico Judiciário - Área Administrativa,2002,"Para a Administra&ccedil;&atilde;o celebrar contrato, tendo por objeto o remanescente de uma obra, em conseq&uuml;&ecirc;ncia da rescis&atilde;o de contrato anterior,","poder&aacute; contratar mediante dispensa de licita&ccedil;&atilde;o, escolhendo a seu crit&eacute;rio empresa que preencha os requisitos da anterior licita&ccedil;&atilde;o, observando as mesmas condi&ccedil;&otilde;es do contrato rescindido.","poder&aacute; contratar mediante dispensa de licita&ccedil;&atilde;o, respeitando a ordem de classifica&ccedil;&atilde;o da anterior licita&ccedil;&atilde;o e observando as mesmas condi&ccedil;&otilde;es do contrato rescindido.","ter&aacute; de realizar nova licita&ccedil;&atilde;o, considerando o valor total do contrato para definir a modalidade de licita&ccedil;&atilde;o.","ter&aacute; de realizar nova licita&ccedil;&atilde;o, considerando o valor do remanescente para definir a modalidade de licita&ccedil;&atilde;o.","ter&aacute; de contratar diretamente, por inexigibilidade de licita&ccedil;&atilde;o.",FCC,B,Direito Administrativo,Licitações,Contratos Administrativos,
8119,Técnico Judiciário - Área Administrativa,2002,"A Constitui&ccedil;&atilde;o Federal assegura a liberdade de trabalho,","determinando que, em igualdade de condi&ccedil;&otilde;es, seja dada prioridade ao brasileiro nato sobre o naturalizado no preenchimento de vagas no mercado de trabalho.","vedando, por&eacute;m, a menores de dezesseis anos o exerc&iacute;cio de qualquer profiss&atilde;o, salvo na condi&ccedil;&atilde;o de aprendiz, a partir dos doze anos.","condicionando, por&eacute;m, &agrave; autoriza&ccedil;&atilde;o pr&eacute;via o exerc&iacute;cio das atividades econ&ocirc;micas pelos estrangeiros residentes no pa&iacute;s.","reservando, de prefer&ecirc;ncia, &agrave;s mulheres o exerc&iacute;cio de determinadas profiss&otilde;es.",admitindo que certas profiss&otilde;es s&oacute; possam ser exercidas por quem preencha qualifica&ccedil;&otilde;es profissionais previstas em lei.,FCC,E,Direito Constitucional,Direitos e Deveres Individuais e Coletivos,Direitos Sociais,
8120,Técnico Judiciário - Área Administrativa,2002,"Embora alistados como eleitores, s&atilde;o ineleg&iacute;veis para quaisquer cargos os",maiores de setenta anos.,analfabetos.,brasileiros naturalizados.,maiores de dezoito anos e menores de vinte e um anos.,militares.,FCC,B,Direito Constitucional,Direitos Políticos,,
8121,Técnico Judiciário - Área Administrativa,2002,Ser brasileiro nato &eacute; condi&ccedil;&atilde;o necess&aacute;ria para se ocupar o cargo de,Ministro da Justi&ccedil;a.,Presidente do Banco Central.,Ministro do Supremo Tribunal Federal.,Advogado Geral da Uni&atilde;o.,Procurador Geral da Rep&uacute;blica.,FCC,C,Direito Constitucional,Nacionalidade,,
8122,Técnico Judiciário - Área Administrativa,2002,Os estatutos dos partidos pol&iacute;ticos regularmente constitu&iacute;dos devem ser registrados,no Tribunal Superior Eleitoral.,em qualquer dos Tribunais Regionais Eleitorais.,no Tribunal Regional Eleitoral do Estado em que tiver sido levado ao Registro Civil o ato de sua funda&ccedil;&atilde;o.,em qualquer dos Tribunais de Justi&ccedil;a dos Estados.,no cart&oacute;rio da Zona Eleitoral designada pelo Tribunal Superior Eleitoral.,FCC,A,Direito Constitucional,Partidos Políticos,,
8123,Técnico Judiciário - Área Administrativa,2002,"Para assegurar a independ&ecirc;ncia dos membros do Poder Judici&aacute;rio, a Constitui&ccedil;&atilde;o Federal a eles atribui garantias e imp&otilde;e veda&ccedil;&otilde;es. Dentre estas &uacute;ltimas est&aacute; a que pro&iacute;be aos Ju&iacute;zes",criar associa&ccedil;&otilde;es de classe para defesa de seus interesses.,participar de homenagens oficiais a ocupantes de cargos dos demais Poderes.,"receber custas ou participa&ccedil;&atilde;o em processos, ressalvados os casos permitidos por lei.",permanecer por mais de cinco anos na mesma circunscri&ccedil;&atilde;o.,candidatar-se a cargos pol&iacute;tico-eletivos de outros Poderes.,FCC,E,Direito Constitucional,Poder Judiciário – Disposições gerais,,
